100 262 s
101 219 s
102 218 s
103 236 s
104 218 s
105 211 f
106 222 f
107 249 s
108 225 s
109 229 f
110 235 f
111 256 s
112 233 f
113 236 s
114 248 s
115 252 s
116 250 s
117 239 n
118 227 n
119 258 s
120 257 f
121 258 s
122 240 n
123 256 f
124 287 s
125 257 f
126 294 s
127 250 n
128 273 f
129 294 s
130 298 s
131 267 f
132 276 f
133 307 s
134 273 s
135 279 f
136 291 f
137 290 f
138 279 n
139 334 s
140 282 n
141 290 f
142 363 s
143 291 n
144 298 n
145 311 s
146 298 n
147 344 s
148 320 f
149 311 n
150 343 s
151 306 n
152 360 s
153 333 f
154 335 s
155 319 f
156 321 n
157 325 n
158 316 n
159 349 s
160 345 n
161 387 s
162 391 s
163 447 s
164 361 s
165 424 s
166 381 f
167 379 s
168 334 n
169 324 n
170 401 s
171 354 f
172 362 n
173 348 n
174 412 s
175 370 f
176 451 s
177 381 s
178 372 n
179 403 s
180 366 n
181 393 f
182 386 f
183 377 f
184 397 s
185 454 s
186 399 f
187 418 s
188 438 s
189 408 f
190 424 s
191 402 f
192 451 s
193 407 f
194 408 n
195 393 n
196 387 n
197 449 s
198 424 s
199 422 f
200 441 f
201 424 f
202 458 s
203 419 n
204 460 s
205 478 s
206 450 f
207 490 s
208 435 n
209 445 f
210 436 f
211 478 s
212 469 s
213 490 s
214 445 n
215 554 s
216 468 f
217 457 s
218 454 f
219 452 n
220 508 s
221 492 s
222 479 f
223 459 n
224 545 s
225 475 n
226 496 s
227 471 n
228 542 s
229 517 s
230 468 n
231 481 n
232 547 s
233 487 n
234 533 s
235 538 s
236 561 s
237 539 s
238 480 n
239 557 s
240 547 s
241 519 f
242 593 s
243 516 f
244 505 n
245 539 f
246 630 s
247 540 s
248 530 f
249 546 f
250 568 s
251 576 f
252 520 f
253 539 s
254 544 n
255 582 s
256 551 s
257 536 n
258 597 s
259 558 n
260 553 f
261 657 s
262 600 s
263 548 n
264 556 n
265 577 s
266 622 f
267 598 f
268 600 s
269 581 f
270 577 n
271 611 f
272 635 s
273 662 s
274 599 s
275 602 f
276 614 s
277 687 s
278 588 n
279 625 f
280 605 n
281 700 s
282 664 s
283 603 n
284 616 n
285 661 s
286 657 f
287 667 f
288 793 s
289 617 f
290 654 f
291 710 s
292 620 n
293 720 s
294 701 s
295 689 s
296 656 f
297 644 s
298 695 s
299 700 s
300 614 n
301 705 s
302 681 s
303 652 s
304 729 s
305 707 s
306 646 n
307 711 s
308 783 s
309 755 s
310 704 f
311 668 f
312 834 s
313 652 f
314 693 f
315 659 n
316 765 s
317 707 s
318 696 s
319 710 f
320 760 s
321 860 s
322 694 n
323 694 n
324 834 s
325 691 f
326 786 s
327 802 s
328 718 s
329 744 s
330 781 s
331 868 s
332 724 s
333 773 s
334 710 n
335 703 n
336 702 n
337 931 s
338 725 f
339 709 n
340 753 n
341 821 s
342 717 n
343 925 s
344 799 s
345 811 f
346 872 s
347 748 s
348 755 n
349 895 s
350 748 f
351 801 f
352 750 f
353 822 s
354 828 s
355 725 n
356 853 s
357 860 s
358 1024 s
359 763 f
360 787 n
361 808 f
362 780 n
363 907 s
364 873 s
365 766 n
366 820 f
367 788 n
368 842 s
369 925 s
370 806 f
371 906 s
372 767 n
373 917 s
374 840 s
375 885 s
376 836 s
377 803 f
378 779 n
379 966 s
380 791 n
381 1013 s
382 801 n
383 800 n
384 886 s
385 808 n
386 799 n
387 797 n
388 865 f
389 838 f
390 913 s
391 809 n
392 905 s
393 869 s
394 920 s
395 943 s
396 851 n
397 1002 s
398 943 s
399 863 f
400 1001 s
401 943 s
402 976 s
403 1009 s
404 950 s
405 927 s
406 885 f
407 916 s
408 953 s
409 892 f
410 997 s
411 882 n
412 912 s
413 881 f
414 1047 s
415 876 n
416 968 f
417 1055 s
418 1081 s
419 945 s
420 927 f
421 891 f
422 1097 s
423 956 s
424 895 n
425 911 n
426 886 n
427 981 s
428 958 s
429 995 s
430 1038 s
431 1096 s
432 898 n
433 886 n
434 1115 s
435 1016 s
436 990 s
437 1076 s
438 971 s
439 1000 s
440 919 n
441 1053 s
442 1039 s
443 1128 s
444 1091 s
445 1047 s
446 1026 s
447 1090 s
448 946 n
449 1035 s
450 975 n
451 1224 s
452 962 s
453 1005 f
454 988 s
455 1106 s
456 945 n
457 1107 s
458 1126 s
459 951 n
460 1210 s
461 915 n
462 1207 s
463 976 n
464 1119 s
465 1080 s
466 1010 s
467 1083 s
468 1206 s
469 985 n
470 1035 f
471 1115 s
472 1201 s
473 1074 s
474 1050 s
475 1088 s
476 1150 s
477 1006 n
478 1084 s
479 1105 s
480 1034 s
481 1037 f
482 1183 s
483 1098 f
484 1304 s
485 1085 s
486 1056 n
487 1067 f
488 1063 n
489 1004 n
490 1067 f
491 1181 s
492 1173 s
493 1251 s
494 1168 s
495 1021 n
496 1106 f
497 1221 s
498 1436 s
499 1217 s
500 1111 s
