200 478 s
201 458 f
202 456 s
203 475 s
204 488 s
205 509 s
206 465 f
207 485 s
208 490 s
209 459 f
210 505 s
211 503 s
212 494 s
213 514 s
214 515 s
215 575 s
216 496 f
217 513 s
218 489 s
219 510 s
220 515 f
220 508 s
220 512 s
221 515 s
222 502 s
223 520 f
224 532 s
220 500 s
200 470 s
201 495 s
202 489 s
203 467 s
204 498 s
200 488 s
201 459 f
202 498 s
203 469 s
204 509 s
205 483 s
206 482 s
207 500 s
208 480 s
209 516 s
210 486 f
211 510 s
212 519 s
213 495 s
214 518 s
215 489 f
216 505 s
217 498 s
218 534 s
219 558 s
200 463 s
201 489 s
202 470 s
203 475 s
204 485 s
220 560 f
221 516 s
222 529 s
223 559 s
224 545 s
225 545 s
226 516 f
227 519 s
228 558 s
229 512 f
230 531 s
