4 6 s
5 8 s
5 9 s
6 9 s
6 10 s
6 11 s
6 12 s
7 11 s
7 12 s
7 13 s
7 14 s
8 13 s
8 14 s
8 16 s
8 17 s
8 18 s
8 12 f
9 15 s
9 14 f
9 16 s
9 17 s
9 21 s
9 18 s
9 19 s
10 18 s
10 21 s
10 18 s
10 21 s
10 18 s
10 15 f
10 19 s
10 16 f
10 17 s
10 18 s
11 19 s
11 20 s
11 17 f
11 17 f
11 22 s
11 21 s
11 17 f
11 20 s
11 21 s
11 22 s
12 22 s
12 22 s
12 22 s
12 24 s
12 24 s
12 22 s
12 25 s
12 22 s
12 20 f
12 25 s
13 23 f
13 24 s
13 24 s
13 22 f
13 25 s
13 25 s
13 26 s
13 23 s
13 25 s
13 25 s
14 26 s
14 27 s
14 29 s
14 31 s
14 27 s
14 32 s
14 26 s
14 27 s
14 25 s
14 21 n
15 26 f
15 26 f
15 27 s
15 26 f
15 26 f
15 29 s
15 26 f
15 31 s
15 30 s
15 32 s
16 30 f
16 32 s
16 30 s
16 29 s
16 27 f
16 30 f
16 32 s
16 28 f
16 34 s
16 34 s
17 38 s
17 29 f
17 35 s
17 33 s
17 37 s
17 34 s
17 35 s
17 31 s
17 28 f
17 35 s
18 37 s
18 33 f
18 37 s
18 35 s
18 37 s
18 36 s
18 37 s
18 38 s
18 37 s
18 36 s
19 32 f
19 40 s
19 40 s
19 34 f
19 31 n
19 39 s
19 36 s
19 38 s
19 35 f
19 34 f
20 40 s
20 42 s
20 35 f
20 35 f
20 37 s
20 41 s
20 40 s
20 42 s
20 36 f
20 40 s
21 40 f
21 41 s
21 43 s
21 43 s
21 41 f
21 38 f
21 43 s
21 43 s
21 42 s
21 42 s
22 41 f
22 44 s
22 39 n
22 38 f
22 38 f
22 48 s
22 43 s
22 45 s
22 44 s
22 45 s
23 46 s
23 48 s
23 41 f
23 41 f
23 46 s
23 50 s
23 50 s
23 38 n
23 39 n
23 45 s
24 46 f
24 39 n
24 53 s
24 47 f
24 45 s
24 54 s
24 43 f
24 45 f
24 44 f
24 48 s
25 50 s
25 54 s
25 55 s
25 50 s
25 47 f
25 49 f
25 47 f
25 54 s
25 58 s
25 53 s
26 54 s
26 49 s
26 53 f
26 54 s
26 50 s
26 54 s
26 54 s
26 44 n
26 48 f
26 63 s
27 56 f
27 57 f
27 57 s
27 53 f
27 59 s
27 54 s
27 49 n
27 58 s
27 57 s
27 56 s
28 54 f
28 56 s
28 56 s
28 64 s
28 44 n
28 60 s
28 61 s
28 67 s
28 62 s
28 56 f
29 54 n
29 63 s
29 52 n
29 58 s
29 53 f
29 63 s
29 63 s
29 58 s
29 58 f
29 51 n
30 68 s
30 55 f
30 64 s
30 62 s
30 60 f
30 64 s
30 55 f
30 61 s
30 63 s
30 63 s
31 63 s
31 65 s
31 76 s
31 71 s
31 53 n
31 62 f
31 64 s
31 64 f
31 63 s
31 67 s
32 65 f
32 68 s
32 66 s
32 65 s
32 72 s
32 65 f
32 62 f
32 68 s
32 66 f
32 57 n
33 59 n
33 71 s
33 72 s
33 59 n
33 64 f
33 70 s
33 70 s
33 57 n
33 69 f
33 71 f
34 69 f
34 66 f
34 64 f
34 69 f
34 65 f
34 68 s
34 71 s
34 68 s
34 69 f
34 69 s
35 78 s
35 71 s
35 77 s
35 74 s
35 75 s
35 71 s
35 73 s
35 77 s
35 87 s
35 65 f
36 72 f
36 70 f
36 73 s
36 70 f
36 83 s
36 77 s
36 74 f
36 83 s
36 79 s
36 73 s
37 85 s
37 74 s
37 87 s
37 69 f
37 87 s
37 74 f
37 80 s
37 72 f
37 77 s
37 82 s
38 77 n
38 78 f
38 75 f
38 84 s
38 81 s
38 72 f
38 75 f
38 82 s
38 75 f
38 78 s
39 81 s
39 84 s
39 71 n
39 74 f
39 79 s
39 85 s
39 86 s
39 76 f
39 81 s
39 82 s
40 79 f
40 81 s
40 77 f
40 87 s
40 88 s
40 72 n
40 85 s
40 76 f
40 91 s
40 75 f
41 76 n
41 86 s
41 82 f
41 76 n
41 78 f
41 80 f
41 92 s
41 78 n
41 89 s
41 90 s
42 98 s
42 79 f
42 82 n
42 79 f
42 91 s
42 92 s
42 85 f
42 78 n
42 91 s
42 91 s
43 88 s
43 88 s
43 86 f
43 89 s
43 91 s
43 101 s
43 87 s
43 97 s
43 85 f
43 93 s
44 82 n
44 94 f
44 90 s
44 80 n
44 91 s
44 88 f
44 84 n
44 88 s
44 87 f
44 105 s
45 96 s
45 96 s
45 90 f
45 95 s
45 96 s
45 84 n
45 91 s
45 94 f
45 97 s
45 93 s
46 84 n
46 92 f
46 86 n
46 97 s
46 110 s
46 91 f
46 98 f
46 96 s
46 95 s
46 110 s
47 100 s
47 93 f
47 111 s
47 101 s
47 96 s
47 108 s
47 95 f
47 85 n
47 98 s
47 90 n
48 95 f
48 102 s
48 101 s
48 97 s
48 95 f
48 117 s
48 98 s
48 123 s
48 104 f
48 90 n
49 108 s
49 91 n
49 113 s
49 90 n
49 96 f
49 103 s
49 109 s
49 99 s
49 103 s
49 109 s
50 101 f
50 109 s
50 98 f
50 104 s
50 107 s
50 108 s
50 93 n
50 111 s
50 108 f
50 104 s
51 107 s
51 119 s
51 118 s
51 103 s
51 103 f
51 111 s
51 118 s
51 95 n
51 99 f
51 104 s
52 113 s
52 110 f
52 111 s
52 109 s
52 109 s
52 104 f
52 105 f
52 110 s
52 113 s
52 112 s
53 108 n
53 130 s
53 121 s
53 107 n
53 119 s
53 100 n
53 118 s
53 110 f
53 102 f
53 111 s
54 115 s
54 110 s
54 102 n
54 116 f
54 105 n
54 105 n
54 118 s
54 106 s
54 101 n
54 97 n
55 99 n
55 117 s
55 99 n
55 116 s
55 122 s
55 109 f
55 124 s
55 100 n
55 115 f
