500 1035 n
500 1217 s
501 1038 n
501 1106 f
502 1076 f
502 1080 f
503 1197 s
503 1175 s
504 1034 n
504 1190 s
505 1073 n
505 1327 s
506 1146 f
506 1203 s
507 1044 n
507 1144 f
508 1115 f
508 1200 s
509 1099 n
509 1174 s
510 1059 n
510 1071 n
511 1212 s
511 1321 s
512 1066 n
512 1267 s
513 1157 f
513 1210 s
514 1088 n
514 1174 s
515 1161 f
515 1131 f
516 1270 s
516 1087 n
517 1150 n
517 1363 s
518 1264 s
518 1110 f
519 1148 s
519 1214 f
520 1108 n
520 1274 s
521 1172 f
521 1178 f
522 1092 n
522 1126 n
523 1107 n
523 1123 n
524 1157 f
524 1190 s
525 1171 s
525 1155 f
526 1160 n
526 1132 n
527 1136 f
527 1252 s
528 1170 f
528 1219 f
529 1252 s
529 1229 s
530 1260 s
530 1354 s
531 1173 f
531 1139 f
532 1125 n
532 1168 f
533 1127 n
533 1115 n
534 1350 s
534 1253 s
535 1179 f
535 1273 s
536 1248 f
536 1139 n
537 1144 n
537 1174 f
538 1172 f
538 1342 s
539 1190 s
539 1114 n
540 1390 s
540 1263 s
541 1147 n
541 1313 s
542 1168 n
542 1214 s
543 1201 f
543 1283 s
544 1167 n
544 1289 s
545 1273 s
545 1161 n
546 1215 f
546 1093 n
547 1274 s
547 1166 n
548 1392 s
548 1168 n
549 1139 n
549 1373 s
550 1292 s
550 1220 f
551 1329 s
551 1192 n
552 1305 s
552 1464 s
553 1296 s
553 1213 n
554 1137 n
554 1317 s
555 1149 n
555 1264 f
556 1276 s
556 1263 s
557 1252 s
557 1336 s
558 1189 f
558 1265 f
559 1446 s
559 1173 n
560 1213 f
560 1296 s
561 1185 n
561 1217 n
562 1183 f
562 1226 f
563 1304 s
563 1214 n
564 1244 f
564 1230 f
565 1348 s
565 1215 n
566 1401 s
566 1265 f
567 1286 s
567 1204 n
568 1248 f
568 1302 s
569 1234 f
569 1280 f
570 1194 n
570 1319 s
571 1376 s
571 1250 s
572 1174 n
572 1197 n
573 1313 s
573 1551 s
574 1339 s
574 1240 n
575 1319 f
575 1243 n
576 1205 n
576 1235 f
577 1219 n
577 1318 s
578 1226 n
578 1339 s
579 1252 f
579 1443 s
580 1236 s
580 1342 s
581 1214 n
581 1394 s
582 1262 n
582 1357 s
583 1276 f
583 1465 s
584 1320 f
584 1502 s
585 1290 s
585 1223 n
586 1420 s
586 1413 s
587 1265 f
587 1235 n
588 1314 f
588 1228 n
589 1365 s
589 1440 s
590 1397 s
590 1395 s
591 1349 s
591 1341 s
592 1376 s
592 1260 f
593 1276 n
593 1242 n
594 1294 n
594 1419 s
595 1323 f
595 1434 s
596 1516 s
596 1350 f
597 1533 s
597 1335 s
598 1312 f
598 1272 n
599 1404 s
599 1301 n
600 1308 f
600 1466 s
601 1426 s
601 1282 n
602 1371 s
602 1495 s
603 1440 s
603 1267 n
604 1331 f
604 1456 s
605 1423 s
605 1484 s
606 1250 n
606 1430 s
607 1316 n
607 1398 s
608 1315 n
608 1269 n
609 1297 n
609 1290 n
610 1407 s
610 1314 n
611 1428 s
611 1309 n
612 1395 s
612 1398 s
613 1335 n
613 1295 n
614 1355 f
614 1266 n
615 1290 n
615 1490 s
616 1326 f
616 1581 s
617 1313 n
617 1267 n
618 1418 s
618 1343 n
619 1556 s
619 1292 n
620 1495 s
620 1313 n
621 1489 s
621 1464 s
622 1324 n
622 1328 n
623 1431 s
623 1579 s
624 1318 n
624 1571 s
625 1373 f
625 1566 s
626 1334 n
626 1615 s
627 1547 s
627 1452 f
628 1596 s
628 1498 s
629 1444 s
629 1335 n
630 1329 n
630 1366 n
631 1355 f
631 1660 s
632 1550 s
632 1376 n
633 1413 n
633 1324 n
634 1378 f
634 1615 s
635 1356 f
635 1476 s
636 1364 n
636 1659 s
637 1379 n
637 1339 n
638 1484 s
638 1391 f
639 1456 s
639 1465 s
640 1375 f
640 1631 s
641 1425 s
641 1545 f
642 1595 s
642 1584 s
643 1538 s
643 1603 s
644 1350 n
644 1691 s
645 1510 s
645 1512 s
646 1490 s
646 1557 s
